,cod,message,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,rain,snow
58,200,,"{'lon': 92.75, 'lat': 11.67}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 300.5, 'feels_like': 302.22, 'temp_min': 300.5, 'temp_max': 300.5, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1010}",10000.0,"{'speed': 5.34, 'deg': 76}",{'all': 100},1606849837.0,"{'country': 'IN', 'sunrise': 1606866847, 'sunset': 1606908191}",19800.0,1259385.0,Port Blair,,
59,200,,"{'lon': 10.25, 'lat': 19.75}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 293.16, 'feels_like': 289.62, 'temp_min': 293.16, 'temp_max': 293.16, 'pressure': 1016, 'humidity': 24, 'sea_level': 1016, 'grnd_level': 959}",10000.0,"{'speed': 1.98, 'deg': 31}",{'all': 60},1606849837.0,"{'country': 'NE', 'sunrise': 1606801059, 'sunset': 1606840743}",3600.0,2448083.0,Agadez,,
60,200,,"{'lon': 122.67, 'lat': 11}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 297.9, 'feels_like': 299.87, 'temp_min': 297.9, 'temp_max': 297.9, 'pressure': 1005, 'humidity': 89, 'sea_level': 1005, 'grnd_level': 1002}",10000.0,"{'speed': 4.52, 'deg': 336}",{'all': 100},1606849837.0,"{'country': 'PH', 'sunrise': 1606859596, 'sunset': 1606901076}",28800.0,1714733.0,Dingle,,
61,404,city not found,,,,,,,,,,,,,,
62,200,,"{'lon': -2.1, 'lat': 57.14}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 276.48, 'feels_like': 274.49, 'temp_min': 274.82, 'temp_max': 279.26, 'pressure': 1018, 'humidity': 91}",10000.0,"{'speed': 0.45, 'deg': 147, 'gust': 0.89}",{'all': 100},1606849701.0,"{'type': 3, 'id': 2016175, 'country': 'GB', 'sunrise': 1606810989, 'sunset': 1606836743}",0.0,2657832.0,Aberdeen,,
63,200,,"{'lon': -17.1, 'lat': 32.67}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 288.21, 'feels_like': 286.45, 'temp_min': 286.48, 'temp_max': 289.82, 'pressure': 1008, 'humidity': 73}",7302.0,"{'speed': 2.68, 'deg': 158, 'gust': 5.36}",{'all': 99},1606849838.0,"{'type': 3, 'id': 2008291, 'country': 'PT', 'sunrise': 1606809185, 'sunset': 1606845749}",0.0,2264557.0,Ponta do Sol,{'1h': 2.18},
64,200,,"{'lon': 55.62, 'lat': -21.37}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 292.28, 'feels_like': 292.24, 'temp_min': 291.48, 'temp_max': 293.15, 'pressure': 1015, 'humidity': 95}",10000.0,"{'speed': 4.24, 'deg': 49}",{'all': 18},1606849838.0,"{'type': 3, 'id': 2005819, 'country': 'RE', 'sunrise': 1606786010, 'sunset': 1606834010}",14400.0,6690296.0,Saint-Joseph,,
65,200,,"{'lon': 26.89, 'lat': -33.59}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 291.12, 'feels_like': 283.56, 'temp_min': 291.12, 'temp_max': 291.12, 'pressure': 1017, 'humidity': 68, 'sea_level': 1017, 'grnd_level': 1015}",10000.0,"{'speed': 11.67, 'deg': 236}",{'all': 94},1606849838.0,"{'country': 'ZA', 'sunrise': 1606791330, 'sunset': 1606842483}",7200.0,964432.0,Port Alfred,{'1h': 0.15},
66,200,,"{'lon': -0.84, 'lat': 37.81}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 288.53, 'feels_like': 288.76, 'temp_min': 287.59, 'temp_max': 289.26, 'pressure': 1016, 'humidity': 79}",10000.0,"{'speed': 0.45, 'deg': 263, 'gust': 1.79}",{'all': 10},1606849839.0,"{'type': 3, 'id': 2035259, 'country': 'ES', 'sunrise': 1606806034, 'sunset': 1606841093}",3600.0,2511366.0,San Javier,,
67,404,city not found,,,,,,,,,,,,,,
68,200,,"{'lon': 143.3, 'lat': 59.38}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 250.43, 'feels_like': 241.52, 'temp_min': 250.43, 'temp_max': 250.43, 'pressure': 1007, 'humidity': 85, 'sea_level': 1007, 'grnd_level': 1006}",10000.0,"{'speed': 7.41, 'deg': 332}",{'all': 0},1606849839.0,"{'country': 'RU', 'sunrise': 1606863525, 'sunset': 1606887242}",36000.0,2122605.0,Okhotsk,,
69,200,,"{'lon': 100.34, 'lat': 5.41}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 298.15, 'feels_like': 301.45, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1009, 'humidity': 88}",10000.0,"{'speed': 2.68, 'deg': 30}",{'all': 100},1606849820.0,"{'type': 3, 'id': 131483, 'country': 'MY', 'sunrise': 1606864406, 'sunset': 1606906987}",28800.0,1735106.0,George Town,,
70,200,,"{'lon': 76.55, 'lat': 60.93}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 258.73, 'feels_like': 252.34, 'temp_min': 258.73, 'temp_max': 258.73, 'pressure': 1042, 'humidity': 93, 'sea_level': 1042, 'grnd_level': 1037}",10000.0,"{'speed': 4.29, 'deg': 248}",{'all': 1},1606849839.0,"{'country': 'RU', 'sunrise': 1606880359, 'sunset': 1606902456}",18000.0,1497543.0,Nizhnevartovsk,,
71,200,,"{'lon': -27.07, 'lat': 38.73}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 289.26, 'feels_like': 287.39, 'temp_min': 289.26, 'temp_max': 289.26, 'pressure': 1020, 'humidity': 82}",10000.0,"{'speed': 4.02, 'deg': 111, 'gust': 14.31}",{'all': 94},1606849840.0,"{'type': 3, 'id': 2004377, 'country': 'PT', 'sunrise': 1606812480, 'sunset': 1606847240}",-3600.0,3372760.0,Praia da Vitória,{'1h': 0.14},
72,200,,"{'lon': -105.5, 'lat': 44.29}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 271.68, 'feels_like': 262.37, 'temp_min': 270.93, 'temp_max': 272.04, 'pressure': 1021, 'humidity': 87}",10000.0,"{'speed': 9.83, 'deg': 332, 'gust': 14.31}",{'all': 100},1606849840.0,"{'type': 3, 'id': 2006559, 'country': 'US', 'sunrise': 1606832310, 'sunset': 1606865067}",-25200.0,5826027.0,Gillette,,
73,404,city not found,,,,,,,,,,,,,,
74,200,,"{'lon': 24.67, 'lat': 14.2}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 291.68, 'feels_like': 287.02, 'temp_min': 291.68, 'temp_max': 291.68, 'pressure': 1015, 'humidity': 25, 'sea_level': 1015, 'grnd_level': 887}",10000.0,"{'speed': 3.45, 'deg': 70}",{'all': 0},1606849840.0,"{'country': 'SD', 'sunrise': 1606797015, 'sunset': 1606837864}",7200.0,371745.0,Kutum,,
75,200,,"{'lon': 147.06, 'lat': -42.78}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 280.18, 'feels_like': 276.86, 'temp_min': 278.15, 'temp_max': 282.04, 'pressure': 1003, 'humidity': 68}",10000.0,"{'speed': 2.24, 'deg': 285, 'gust': 6.71}",{'all': 6},1606849841.0,"{'type': 3, 'id': 2031307, 'country': 'AU', 'sunrise': 1606847306, 'sunset': 1606901656}",39600.0,2155415.0,New Norfolk,,
76,200,,"{'lon': 18.42, 'lat': -33.93}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 289.81, 'feels_like': 289.5, 'temp_min': 289.26, 'temp_max': 290.93, 'pressure': 1023, 'humidity': 69}",10000.0,"{'speed': 0.89, 'deg': 315, 'gust': 1.79}",{'all': 20},1606849249.0,"{'type': 3, 'id': 2033665, 'country': 'ZA', 'sunrise': 1606793312, 'sunset': 1606844568}",7200.0,3369157.0,Cape Town,,
77,200,,"{'lon': 153.57, 'lat': -28.87}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 294.26, 'feels_like': 297.8, 'temp_min': 294.26, 'temp_max': 294.26, 'pressure': 1001, 'humidity': 99}",10000.0,"{'speed': 0.89, 'deg': 0, 'gust': 1.79}",{'all': 2},1606849841.0,"{'type': 3, 'id': 2019476, 'country': 'AU', 'sunrise': 1606847984, 'sunset': 1606897853}",39600.0,2177069.0,Ballina,,
78,200,,"{'lon': -28.7, 'lat': 38.52}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 289.9, 'feels_like': 280.24, 'temp_min': 289.9, 'temp_max': 289.9, 'pressure': 1024, 'humidity': 78, 'sea_level': 1024, 'grnd_level': 1021}",10000.0,"{'speed': 15.08, 'deg': 32}",{'all': 100},1606849841.0,"{'country': 'PT', 'sunrise': 1606812838, 'sunset': 1606847665}",-3600.0,3372707.0,Ribeira Grande,{'1h': 0.18},
79,200,,"{'lon': 102.5, 'lat': 71.97}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",stations,"{'temp': 272.02, 'feels_like': 261.81, 'temp_min': 272.02, 'temp_max': 272.02, 'pressure': 994, 'humidity': 98, 'sea_level': 994, 'grnd_level': 991}",174.0,"{'speed': 11.47, 'deg': 278}",{'all': 100},1606849842.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",25200.0,2022572.0,Khatanga,,{'1h': 0.69}
80,200,,"{'lon': -135.33, 'lat': 57.05}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",stations,"{'temp': 280.15, 'feels_like': 274.33, 'temp_min': 280.15, 'temp_max': 280.15, 'pressure': 1004, 'humidity': 87}",10000.0,"{'speed': 6.7, 'deg': 90, 'gust': 9.8}",{'all': 90},1606849842.0,"{'type': 1, 'id': 7685, 'country': 'US', 'sunrise': 1606842967, 'sunset': 1606868732}",-32400.0,5557293.0,Sitka,{'1h': 6.56},
81,404,city not found,,,,,,,,,,,,,,
82,200,,"{'lon': -157.74, 'lat': 21.4}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 296.17, 'feels_like': 298.79, 'temp_min': 295.93, 'temp_max': 296.48, 'pressure': 1016, 'humidity': 86}",10000.0,"{'speed': 1.92, 'deg': 42}",{'all': 2},1606849842.0,"{'type': 3, 'id': 2012840, 'country': 'US', 'sunrise': 1606841576, 'sunset': 1606880883}",-36000.0,5847486.0,Kailua,,
83,200,,"{'lon': 179.32, 'lat': 63.05}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 254.82, 'feels_like': 248.39, 'temp_min': 254.82, 'temp_max': 254.82, 'pressure': 1000, 'humidity': 93, 'sea_level': 1000, 'grnd_level': 998}",5680.0,"{'speed': 4.11, 'deg': 325}",{'all': 99},1606849842.0,"{'country': 'RU', 'sunrise': 1606856967, 'sunset': 1606876506}",43200.0,2126710.0,Beringovskiy,,
84,200,,"{'lon': 121.44, 'lat': 28.68}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 284.83, 'feels_like': 281.65, 'temp_min': 283.71, 'temp_max': 285.93, 'pressure': 1023, 'humidity': 65}",10000.0,"{'speed': 3.03, 'deg': 347}",{'all': 92},1606849843.0,"{'type': 3, 'id': 2016515, 'country': 'CN', 'sunrise': 1606861841, 'sunset': 1606899422}",28800.0,1809061.0,Jiaojiang,,
85,200,,"{'lon': 169.85, 'lat': -46.28}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 284.26, 'feels_like': 282.56, 'temp_min': 284.26, 'temp_max': 284.26, 'pressure': 1003, 'humidity': 76}",10000.0,"{'speed': 1.45, 'deg': 352}",{'all': 100},1606849843.0,"{'type': 3, 'id': 2000217, 'country': 'NZ', 'sunrise': 1606841083, 'sunset': 1606896937}",46800.0,2208248.0,Kaitangata,,
86,200,,"{'lon': 93.45, 'lat': 42.8}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 265.55, 'feels_like': 261.55, 'temp_min': 265.55, 'temp_max': 265.55, 'pressure': 1044, 'humidity': 86, 'sea_level': 1044, 'grnd_level': 950}",10000.0,"{'speed': 1.4, 'deg': 110}",{'all': 0},1606849843.0,"{'country': 'CN', 'sunrise': 1606870704, 'sunset': 1606903997}",28800.0,1529484.0,Kumul,,
87,200,,"{'lon': 161.3, 'lat': 68.75}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 246.85, 'feels_like': 240.74, 'temp_min': 246.85, 'temp_max': 246.85, 'pressure': 1001, 'humidity': 89, 'sea_level': 1001, 'grnd_level': 1001}",8494.0,"{'speed': 3.32, 'deg': 166}",{'all': 71},1606849843.0,"{'country': 'RU', 'sunrise': 1606869486, 'sunset': 1606872639}",39600.0,2126199.0,Cherskiy,,
88,200,,"{'lon': 98.33, 'lat': 7.92}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,"{'temp': 300.93, 'feels_like': 302.52, 'temp_min': 300.93, 'temp_max': 300.93, 'pressure': 1008, 'humidity': 76}",10000.0,"{'speed': 5.34, 'deg': 47}",{'all': 100},1606849844.0,"{'type': 3, 'id': 2034633, 'country': 'TH', 'sunrise': 1606865135, 'sunset': 1606907224}",25200.0,1153035.0,Kathu,{'1h': 3},
89,404,city not found,,,,,,,,,,,,,,
90,200,,"{'lon': 5.03, 'lat': 61.6}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 272.04, 'feels_like': 269.51, 'temp_min': 272.04, 'temp_max': 272.04, 'pressure': 1023, 'humidity': 96}",10000.0,"{'speed': 0.45, 'deg': 72, 'gust': 1.79}",{'all': 98},1606849844.0,"{'type': 3, 'id': 2000516, 'country': 'NO', 'sunrise': 1606811400, 'sunset': 1606832908}",3600.0,3156980.0,Florø,,
91,200,,"{'lon': 49.18, 'lat': 11.28}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 299.08, 'feels_like': 300.97, 'temp_min': 299.08, 'temp_max': 299.08, 'pressure': 1015, 'humidity': 74, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 3.23, 'deg': 50}",{'all': 11},1606849844.0,"{'country': 'SO', 'sunrise': 1606790837, 'sunset': 1606832274}",10800.0,64013.0,Bosaso,,
92,200,,"{'lon': 29.73, 'lat': 52.63}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 270.47, 'feels_like': 266.32, 'temp_min': 270.47, 'temp_max': 270.47, 'pressure': 1031, 'humidity': 96, 'sea_level': 1031, 'grnd_level': 1013}",10000.0,"{'speed': 2.48, 'deg': 50}",{'all': 0},1606849844.0,"{'country': 'BY', 'sunrise': 1606801817, 'sunset': 1606830632}",10800.0,10722858.0,Forsytheganj,,
93,200,,"{'lon': 18.97, 'lat': -22.45}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 300.26, 'feels_like': 292.86, 'temp_min': 300.26, 'temp_max': 300.26, 'pressure': 1009, 'humidity': 15, 'sea_level': 1009, 'grnd_level': 859}",10000.0,"{'speed': 7.39, 'deg': 162}",{'all': 0},1606849845.0,"{'country': 'NA', 'sunrise': 1606794682, 'sunset': 1606842934}",7200.0,3357247.0,Gobabis,,
94,200,,"{'lon': -17.92, 'lat': 28.66}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 287.04, 'feels_like': 284.43, 'temp_min': 287.04, 'temp_max': 287.04, 'pressure': 1013, 'humidity': 92}",10000.0,"{'speed': 4.89, 'deg': 246}",{'all': 15},1606849845.0,"{'type': 3, 'id': 2002582, 'country': 'ES', 'sunrise': 1606808856, 'sunset': 1606846471}",0.0,2514651.0,Los Llanos de Aridane,,
95,200,,"{'lon': 73.92, 'lat': 15.22}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 297.71, 'feels_like': 297.97, 'temp_min': 297.71, 'temp_max': 297.71, 'pressure': 1013, 'humidity': 60, 'sea_level': 1013, 'grnd_level': 1013}",10000.0,"{'speed': 2.62, 'deg': 79}",{'all': 45},1606849845.0,"{'country': 'IN', 'sunrise': 1606871729, 'sunset': 1606912349}",19800.0,1253401.0,Varca,{'1h': 0.1926},
96,200,,"{'lon': 31.58, 'lat': -16.77}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,"{'temp': 298.51, 'feels_like': 300.65, 'temp_min': 298.51, 'temp_max': 298.51, 'pressure': 1009, 'humidity': 65, 'sea_level': 1009, 'grnd_level': 906}",10000.0,"{'speed': 1.11, 'deg': 156}",{'all': 100},1606849845.0,"{'country': 'ZW', 'sunrise': 1606792288, 'sunset': 1606839273}",7200.0,885800.0,Mount Darwin,{'1h': 0.84},
97,200,,"{'lon': 102.27, 'lat': -3.8}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 297.44, 'feels_like': 300, 'temp_min': 297.44, 'temp_max': 297.44, 'pressure': 1009, 'humidity': 79, 'sea_level': 1009, 'grnd_level': 1007}",10000.0,"{'speed': 1.91, 'deg': 9}",{'all': 100},1606849846.0,"{'country': 'ID', 'sunrise': 1606863049, 'sunset': 1606907418}",25200.0,1649150.0,Bengkulu,,
98,200,,"{'lon': -65.1, 'lat': -43.3}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.99, 'feels_like': 292.52, 'temp_min': 298.99, 'temp_max': 298.99, 'pressure': 1003, 'humidity': 17, 'sea_level': 1003, 'grnd_level': 1002}",10000.0,"{'speed': 6.19, 'deg': 225}",{'all': 0},1606849846.0,"{'country': 'AR', 'sunrise': 1606811728, 'sunset': 1606866252}",-10800.0,3839307.0,Rawson,,
99,200,,"{'lon': -133.04, 'lat': 69.45}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 255.48, 'feels_like': 247.14, 'temp_min': 255.48, 'temp_max': 255.48, 'pressure': 993, 'humidity': 92, 'sea_level': 993, 'grnd_level': 993}",10000.0,"{'speed': 6.86, 'deg': 82}",{'all': 100},1606849846.0,"{'country': 'CA', 'sunrise': 0, 'sunset': 0}",-25200.0,6170031.0,Tuktoyaktuk,,
100,200,,"{'lon': 26.4, 'lat': 46.43}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 268.45, 'feels_like': 264.09, 'temp_min': 268.15, 'temp_max': 268.71, 'pressure': 976, 'humidity': 32}",10000.0,"{'speed': 1.17, 'deg': 354}",{'all': 45},1606849846.0,"{'type': 3, 'id': 58270, 'country': 'RO', 'sunrise': 1606801069, 'sunset': 1606832979}",7200.0,686090.0,Asău,,
101,200,,"{'lon': -126.83, 'lat': 65.28}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,"{'temp': 268.07, 'feels_like': 262.06, 'temp_min': 268.07, 'temp_max': 268.07, 'pressure': 990, 'humidity': 93, 'sea_level': 990, 'grnd_level': 982}",10000.0,"{'speed': 4.7, 'deg': 118}",{'all': 100},1606849602.0,"{'country': 'CA', 'sunrise': 1606845845, 'sunset': 1606861773}",-25200.0,6089245.0,Norman Wells,,{'1h': 0.13}
102,200,,"{'lon': 22.7, 'lat': 56.2}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 270.89, 'feels_like': 266.58, 'temp_min': 270.89, 'temp_max': 270.89, 'pressure': 1029, 'humidity': 96, 'sea_level': 1029, 'grnd_level': 1019}",10000.0,"{'speed': 2.78, 'deg': 147}",{'all': 86},1606849847.0,"{'country': 'LT', 'sunrise': 1606804674, 'sunset': 1606831151}",7200.0,593303.0,Venta,,
103,200,,"{'lon': 118.78, 'lat': 42.12}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 258.67, 'feels_like': 253.58, 'temp_min': 258.67, 'temp_max': 258.67, 'pressure': 1039, 'humidity': 86, 'sea_level': 1039, 'grnd_level': 948}",10000.0,"{'speed': 2.37, 'deg': 254}",{'all': 0},1606849847.0,"{'country': 'CN', 'sunrise': 1606864495, 'sunset': 1606898045}",28800.0,2035707.0,Mujiayingzi,,
104,404,city not found,,,,,,,,,,,,,,
105,200,,"{'lon': 58.04, 'lat': 65.37}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 267.31, 'feels_like': 259.49, 'temp_min': 267.31, 'temp_max': 267.31, 'pressure': 1028, 'humidity': 95, 'sea_level': 1028, 'grnd_level': 1015}",571.0,"{'speed': 7.23, 'deg': 205}",{'all': 100},1606849847.0,"{'country': 'RU', 'sunrise': 1606801466, 'sunset': 1606817391}",10800.0,485215.0,Synya,,
106,200,,"{'lon': -65.79, 'lat': -28.47}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.59, 'feels_like': 298.82, 'temp_min': 293.71, 'temp_max': 301.48, 'pressure': 1003, 'humidity': 63}",10000.0,"{'speed': 3.58, 'deg': 45, 'gust': 10.73}",{'all': 6},1606849848.0,"{'type': 3, 'id': 2009553, 'country': 'AR', 'sunrise': 1606814283, 'sunset': 1606864028}",-10800.0,3837702.0,San Fernando del Valle de Catamarca,,
107,200,,"{'lon': 16.43, 'lat': -28.55}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 288.95, 'feels_like': 282.04, 'temp_min': 288.95, 'temp_max': 288.95, 'pressure': 1018, 'humidity': 76, 'sea_level': 1018, 'grnd_level': 1015}",10000.0,"{'speed': 10.57, 'deg': 158}",{'all': 0},1606849848.0,"{'country': 'NA', 'sunrise': 1606794540, 'sunset': 1606844295}",7200.0,3354071.0,Oranjemund,,
108,200,,"{'lon': 170.5, 'lat': -45.87}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 284.87, 'feels_like': 282.79, 'temp_min': 284.26, 'temp_max': 285.37, 'pressure': 990, 'humidity': 77}",10000.0,"{'speed': 2.24, 'deg': 90, 'gust': 2.24}",{'all': 100},1606849848.0,"{'type': 3, 'id': 2031989, 'country': 'NZ', 'sunrise': 1606841021, 'sunset': 1606896686}",46800.0,2191562.0,Dunedin,,
109,200,,"{'lon': 27.85, 'lat': 71.04}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 273.32, 'feels_like': 265.6, 'temp_min': 273.32, 'temp_max': 273.32, 'pressure': 1012, 'humidity': 91, 'sea_level': 1012, 'grnd_level': 1010}",6837.0,"{'speed': 7.97, 'deg': 295}",{'all': 100},1606849848.0,"{'country': 'NO', 'sunrise': 0, 'sunset': 0}",3600.0,778707.0,Mehamn,,{'1h': 0.27}
110,200,,"{'lon': 101.77, 'lat': 36.62}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 264.89, 'feels_like': 261.31, 'temp_min': 264.89, 'temp_max': 264.89, 'pressure': 1032, 'humidity': 91, 'sea_level': 1032, 'grnd_level': 778}",10000.0,"{'speed': 0.81, 'deg': 143}",{'all': 89},1606849849.0,"{'country': 'CN', 'sunrise': 1606867663, 'sunset': 1606903044}",28800.0,1788852.0,Xining,,
111,200,,"{'lon': -23.51, 'lat': 14.92}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 296.75, 'feels_like': 295.73, 'temp_min': 296.75, 'temp_max': 296.75, 'pressure': 1014, 'humidity': 71, 'sea_level': 1014, 'grnd_level': 1012}",10000.0,"{'speed': 5.46, 'deg': 35}",{'all': 100},1606849649.0,"{'country': 'CV', 'sunrise': 1606808657, 'sunset': 1606849355}",-3600.0,3374333.0,Praia,,
112,200,,"{'lon': 1.5, 'lat': 45.25}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 275.94, 'feels_like': 273.64, 'temp_min': 275.37, 'temp_max': 276.48, 'pressure': 1020, 'humidity': 82}",10000.0,"{'speed': 0.45, 'deg': 355, 'gust': 1.79}",{'all': 99},1606849849.0,"{'type': 3, 'id': 2009056, 'country': 'FR', 'sunrise': 1606806803, 'sunset': 1606839201}",3600.0,3029973.0,Arrondissement de Brive-la-Gaillarde,,
